id,rawData,merchantAccountCode,pspReference,merchantReference,timestamp,eventDate,eventCode,success,reason,paymentMethod,originalReference
"32","{'merchantAccountCode': 'ColinRood', 'eventCode': 'RECURRING_CONTRACT', 'paymentMethod': 'visa', 'eventDate': '2018-02-08T05:46:58+01:00', 'merchantReference': 'Localhost checkout', 'originalReference': '8535180652014000', 'success': 'true', 'pspReference': '8315101678446618', 'additionalData': {'shopperReference': 'localhostCheckout1', 'expiryDate': '08/2018', 'cardSummary': '1111'}, 'amount': {'value': 199, 'currency': 'USD'}, 'reason': ''}","ColinRood","8315101678446618","Localhost checkout","1518065243.78058","None","RECURRING_CONTRACT","True","","visa","8535180652014000"
"33","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2017-11-07T02:01:26+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM authorise card', 'success': 'true', 'pspReference': '8815100164863398', 'additionalData': {'alias': 'H167852639363479', 'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '89928', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'cardSummary': '1111'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': '89928:1111:08/2018'}","ColinRood","8815100164863398","PM authorise card","1510016486.95212","None","AUTHORISATION","True","89928:1111:08/2018","visa",""
"34","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-31T21:18:49+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Create recurring', 'success': 'true', 'pspReference': '8825174299297168', 'additionalData': {'alias': 'H167852639363479', 'avsResult': '4 AVS not supported for this card type', 'fraudManualReview': 'false', 'cvcResult': '1 Matches', 'fraudCheck-25-CVCAuthResultCheck': '0', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'refusalReasonRaw': 'AUTHORISED', 'fraudCheck-2-CardChunkUsage': '0', 'recurring.shopperReference': 'recur121917b', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '50', 'acquirerReference': '7CAJDH5LJTC', 'fraudCheck-11-HolderNameIsOneWord': '0', 'expiryDate': '08/2018', 'authCode': '21228', 'fraudCheck-3-PaymentDetailUsage': '0', 'aliasType': 'Default', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'fraudResultType': 'GREEN', 'totalFraudScore': '50', 'fraudCheck-4-HolderNameUsage': '0', 'cvcResultRaw': '1', 'fraudCheck-13-IssuerRefCheck': '0', 'recurring.recurringDetailReference': '8415137120755122', 'fraudCheck-15-IssuingCountryReferral': '0', 'avsResultRaw': '4', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': '21228:1111:08/2018'}","ColinRood","8825174299297168","Create recurring","1517429930.80361","None","AUTHORISATION","True","21228:1111:08/2018","visa",""
"52","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-03-01T19:41:16+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM authorise card', 'success': 'true', 'pspReference': '8815199296761082', 'additionalData': {'alias': 'H167852639363479', 'cardIssuingCountry': 'NL', 'cardBin': '411111', 'authCode': '39786', 'cardPaymentMethod': 'visa', 'aliasType': 'Default', 'cardSummary': '1111', 'expiryDate': '08/2018'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': '39786:1111:08/2018'}","ColinRood","8815199296761082","PM authorise card","1519929676.94353","None","AUTHORISATION","True","39786:1111:08/2018","visa",""
"35","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-25T22:09:59+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Localhost checkout', 'success': 'true', 'pspReference': '8835169145993935', 'additionalData': {'alias': 'H167852639363479', 'avsResult': '4 AVS not supported for this card type', 'fraudManualReview': 'false', 'fraudCheck-7-ShopperIpUsage': '0', 'fraudCheck-28-AnonymousProxyCheck': '0', 'cvcResult': '1 Matches', 'fraudCheck-6-ShopperIpRefCheck': '0', 'fraudCheck-25-CVCAuthResultCheck': '0', 'cardSummary': '1111', 'fraudCheck-9-ShopperIpIssuingCountry': '10', 'acquirerCode': 'TestPmmAcquirer', 'refusalReasonRaw': 'AUTHORISED', 'fraudCheck-2-CardChunkUsage': '8', 'fraudCheck-5-IPCountryReferral': '0', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '50', 'acquirerReference': '7F5HKVQO5PN', 'fraudCheck-11-HolderNameIsOneWord': '0', 'expiryDate': '08/2018', 'authCode': '4798', 'fraudCheck-3-PaymentDetailUsage': '5', 'aliasType': 'Default', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'fraudResultType': 'GREEN', 'totalFraudScore': '73', 'fraudCheck-4-HolderNameUsage': '0', 'cvcResultRaw': '1', 'fraudCheck-13-IssuerRefCheck': '0', 'fraudCheck-15-IssuingCountryReferral': '0', 'avsResultRaw': '4', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 199, 'currency': 'USD'}, 'reason': '4798:1111:08/2018'}","ColinRood","8835169145993935","Localhost checkout","1516914600.63381","None","AUTHORISATION","True","4798:1111:08/2018","visa",""
"36","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'cartebancaire', 'eventDate': '2018-01-23T18:13:28+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM authorise card', 'success': 'true', 'pspReference': '8815167276082746', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '85265', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cardSummary': '0008', 'cvcResultRaw': '1', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'C457916678721840', 'paymentMethod': 'cartebancaire', 'avsResultRaw': '4', 'acquirerReference': '7CAJ6VRQ8MR'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': '85265:0008:08/2018'}","ColinRood","8815167276082746","PM authorise card","1516727608.82686","None","AUTHORISATION","True","85265:0008:08/2018","cartebancaire",""
"37","{'eventCode': 'REPORT_AVAILABLE', 'merchantAccountCode': 'ColinRood', 'eventDate': '2017-12-18T07:00:43+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': 'received_payments_report_2017_12_17.csv', 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': 'https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2017_12_17.csv'}","ColinRood","received_payments_report_2017_12_17.csv","","1513577774.97312","None","REPORT_AVAILABLE","True","https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2017_12_17.csv","",""
"38","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-02-05T23:31:14+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM authorise card', 'success': 'true', 'pspReference': '8815178698744862', 'additionalData': {'alias': 'H167852639363479', 'avsResult': '4 AVS not supported for this card type', 'fraudManualReview': 'false', 'cvcResult': '1 Matches', 'fraudCheck-25-CVCAuthResultCheck': '0', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'refusalReasonRaw': 'AUTHORISED', 'fraudCheck-2-CardChunkUsage': '0', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '50', 'acquirerReference': '7CAJHK9AHBT', 'fraudCheck-11-HolderNameIsOneWord': '0', 'expiryDate': '08/2018', 'authCode': '98193', 'fraudCheck-3-PaymentDetailUsage': '0', 'aliasType': 'Default', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'fraudResultType': 'GREEN', 'totalFraudScore': '50', 'fraudCheck-4-HolderNameUsage': '0', 'cvcResultRaw': '1', 'fraudCheck-13-IssuerRefCheck': '0', 'fraudCheck-15-IssuingCountryReferral': '0', 'avsResultRaw': '4', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': '98193:1111:08/2018'}","ColinRood","8815178698744862","PM authorise card","1517869875.49219","None","AUTHORISATION","True","98193:1111:08/2018","visa",""
"39","{'eventCode': 'REPORT_AVAILABLE', 'merchantAccountCode': 'ColinRood', 'eventDate': '2017-12-06T07:01:44+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': 'received_payments_report_2017_12_05.csv', 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': 'https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2017_12_05.csv'}","ColinRood","received_payments_report_2017_12_05.csv","","1512541023.35476","None","REPORT_AVAILABLE","True","https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2017_12_05.csv","",""
"40","{'eventCode': 'AUTHORISATION_ADJUSTMENT', 'merchantAccountCode': 'ColinRood', 'eventDate': '2018-01-09T14:13:01+01:00', 'merchantReference': 'PM Adjust Authorisation', 'success': 'false', 'pspReference': '8815155035808626', 'originalReference': '8515127568256161', 'amount': {'value': 1700, 'currency': 'EUR'}, 'reason': 'Operation not allowed'}","ColinRood","8815155035808626","PM Adjust Authorisation","1515503658.83657","None","AUTHORISATION_ADJUSTMENT","False","Operation not allowed","","8515127568256161"
"41","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'mc', 'eventDate': '2017-10-30T19:04:38+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Create recurring', 'success': 'true', 'pspReference': '8825093866789045', 'additionalData': {'alias': 'M148918185403968', 'paymentMethod': 'mc', 'expiryDate': '08/2018', 'authCode': '1465', 'aliasType': 'Default', 'cardSummary': '0010'}, 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': '1465:0010:08/2018'}","ColinRood","8825093866789045","Create recurring","1509386679.12528","None","AUTHORISATION","True","1465:0010:08/2018","mc",""
"42","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'amex', 'eventDate': '2017-11-17T18:08:56+01:00', 'merchantReference': 'PM travel data', 'success': 'false', 'pspReference': '8515109385365284', 'additionalData': {'alias': 'K489418218765970', 'aliasType': 'Default', 'expiryDate': '08/2018', 'cardSummary': '0002'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': 'Refused'}","ColinRood","8515109385365284","PM travel data","1510938536.96407","None","AUTHORISATION","False","Refused","amex",""
"53","{'merchantAccountCode': 'ColinRood', 'eventCode': 'REFUND', 'paymentMethod': 'visa', 'eventDate': '2018-02-26T23:42:04+01:00', 'merchantReference': 'PM authorise card', 'success': 'false', 'pspReference': '8515196849230238', 'originalReference': '8815196826139656', 'amount': {'value': 1, 'currency': 'EUR'}, 'reason': "Transaction hasn't been captured, refund not possible"}","ColinRood","8515196849230238","PM authorise card","1519684973.2251","None","REFUND","False","Transaction hasn't been captured, refund not possible","visa","8815196826139656"
"575","{'eventCode': 'PROCESS_RETRY', 'merchantAccountCode': 'ColinRood', 'eventDate': '2017-11-17T00:48:38+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': '8515108759954186', 'originalReference': '8515108759848610', 'amount': {'value': 15, 'currency': 'EUR'}, 'reason': ''}","ColinRood","8515108759954186","","1510876181.61603","None","PROCESS_RETRY","True","","",""
"43","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-31T03:24:07+01:00', 'merchantReference': 'SKINTEST-1517365369928', 'success': 'false', 'pspReference': '8815173654217698', 'additionalData': {'fraudCheck-41-PaymentDetailNonFraudRefCheck': '0', 'fraudCheck-11-HolderNameIsOneWord': '1', 'expiryDate': '08/2018', 'fraudManualReview': 'false', 'fraudCheck-7-ShopperIpUsage': '0', 'fraudCheck-28-AnonymousProxyCheck': '0', 'fraudCheck-3-PaymentDetailUsage': '0', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'cardSummary': '1237', 'fraudCheck-6-ShopperIpRefCheck': '-1', 'totalFraudScore': '-989', 'fraudCheck-4-HolderNameUsage': '0', 'fraudResultType': 'GREEN', 'fraudCheck-2-CardChunkUsage': '0', 'fraudCheck-13-IssuerRefCheck': '0', 'fraudCheck-15-IssuingCountryReferral': '0', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-5-IPCountryReferral': '0', 'riskProfile': 'ColinRood', 'fraudCheck-27-PmOwnerRefCheck': '-999', 'fraudCheck-9-ShopperIpIssuingCountry': '10'}, 'amount': {'value': 199, 'currency': 'EUR'}, 'reason': '3d-secure: Authentication failed'}","ColinRood","8815173654217698","SKINTEST-1517365369928","1517365471.88615","None","AUTHORISATION","False","3d-secure: Authentication failed","visa",""
"44","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-02-09T00:12:04+01:00', 'merchantReference': 'PM authorise card', 'success': 'false', 'pspReference': '8815181315143252', 'additionalData': {'fraudCheck-11-HolderNameIsOneWord': '0', 'expiryDate': '08/2018', 'fraudManualReview': 'false', 'fraudCheck-3-PaymentDetailUsage': '0', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'cardSummary': '1111', 'totalFraudScore': '50', 'fraudCheck-4-HolderNameUsage': '0', 'fraudResultType': 'GREEN', 'fraudCheck-2-CardChunkUsage': '0', 'fraudCheck-13-IssuerRefCheck': '0', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-15-IssuingCountryReferral': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '50', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': '905 Payment details are not supported'}","ColinRood","8815181315143252","PM authorise card","1518131538.23515","None","AUTHORISATION","False","905 Payment details are not supported","visa",""
"45","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-12T16:16:44+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Create recurring', 'success': 'true', 'pspReference': '8825157702040754', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '48595', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '1', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7F5HAAOU911'}, 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': '48595:1111:08/2018'}","ColinRood","8825157702040754","Create recurring","1516095800.63518","None","AUTHORISATION","True","48595:1111:08/2018","visa",""
"46","{'merchantAccountCode': 'ColinRood', 'eventCode': 'RECURRING_CONTRACT', 'paymentMethod': 'visa', 'eventDate': '2018-01-02T20:58:55+01:00', 'merchantReference': 'Localhost checkout', 'originalReference': '8835149231188590', 'success': 'true', 'pspReference': '8315101678446618', 'additionalData': {'shopperReference': 'localhostCheckout1'}, 'amount': {'value': 199, 'currency': 'USD'}, 'reason': ''}","ColinRood","8315101678446618","Localhost checkout","1514923159.55645","None","RECURRING_CONTRACT","True","","visa","8835149231188590"
"47","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'unknowncard', 'eventDate': '2018-02-20T23:57:58+01:00', 'merchantReference': 'Test payment', 'success': 'false', 'pspReference': '8515191674702203', 'additionalData': {'cardSummary': '1111', 'cardIssuingCountry': 'NL', 'cardBin': '411111', 'cardPaymentMethod': 'unknowncard', 'expiryDate': '08/2018'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': '010 Not allowed'}","ColinRood","8515191674702203","Test payment","1519167506.19807","None","AUTHORISATION","False","010 Not allowed","unknowncard",""
"48","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-03-06T19:48:54+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Integrations overview - checkout', 'success': 'true', 'pspReference': '8835203621342968', 'additionalData': {'alias': 'H167852639363479', 'cardIssuingCountry': 'NL', 'cardBin': '411111', 'authCode': '46209', 'recurring.recurringDetailReference': '8415157668150973', 'cardPaymentMethod': 'visa', 'aliasType': 'Default', 'cardSummary': '1111', 'recurring.shopperReference': 'Shopper1', 'expiryDate': '08/2018'}, 'amount': {'value': 1500, 'currency': 'USD'}, 'reason': '46209:1111:08/2018'}","ColinRood","8835203621342968","Integrations overview - checkout","1520362134.79237","None","AUTHORISATION","True","46209:1111:08/2018","visa",""
"49","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-02-16T19:57:10+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM authorise card', 'success': 'true', 'pspReference': '8815188074301369', 'additionalData': {'fraudCheck-25-CVCAuthResultCheck': '0', 'fraudManualReview': 'false', 'fraudResultType': 'GREEN', 'fraudCheck-2-CardChunkUsage': '0', 'cardPaymentMethod': 'visa', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '0', 'fraudCheck-11-HolderNameIsOneWord': '0', 'expiryDate': '08/2018', 'authCode': '87807', 'fraudCheck-3-PaymentDetailUsage': '0', 'aliasType': 'Default', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'cardSummary': '1111', 'totalFraudScore': '0', 'fraudCheck-4-HolderNameUsage': '0', 'alias': 'H167852639363479', 'fraudCheck-13-IssuerRefCheck': '0', 'cardBin': '411111', 'cardIssuingCountry': 'NL', 'fraudCheck-15-IssuingCountryReferral': '0', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': '87807:1111:08/2018'}","ColinRood","8815188074301369","PM authorise card","1518807431.3847","None","AUTHORISATION","True","87807:1111:08/2018","visa",""
"50","{'eventCode': 'REPORT_AVAILABLE', 'merchantAccountCode': 'ColinRood', 'eventDate': '2018-01-10T07:01:00+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': 'received_payments_report_2018_01_09.csv', 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': 'https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_09.csv'}","ColinRood","received_payments_report_2018_01_09.csv","","1515566968.52629","None","REPORT_AVAILABLE","True","https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_09.csv","",""
